Newreno CWND flow 1,Newreno CWND flow 2,Tahoe CWND flow 1,Tahoe CWND flow 2,Vegas CWND flow 1,Vegas CWND flow 2
5.482742,6.41703,5.329174000000001,5.457216,4.25,2.625
6.137899,5.157290999999999,6.355144000000001,6.408138000000001,4.25,2.625
3.4871679999999996,5.4771909999999995,3.985169999999999,5.338687999999999,4.25,2.625
4.394365,4.999198,2.033332,2.379157,4.25,2.625
5.530848,6.249097999999999,4.144393000000001,4.558985,4.25,2.625
6.262531,5.595615,5.312722,5.769529,4.25,2.625
3.3789279999999997,6.027941,3.6214079999999997,6.821422,4.25,2.625
4.436169,4.8069239999999995,4.4590250000000005,4.445534,4.25,2.625
5.3240359999999995,6.070473999999999,2.865764,3.7580660000000004,4.25,2.625
6.200978999999999,5.05494,4.672557,4.120586,4.25,2.625
3.408327,5.788051,5.508794999999999,5.880674999999999,4.25,2.625
4.393345,5.275268,3.983442,6.864921999999998,4.25,2.625
5.482742,6.4208359999999995,2.1886330000000003,4.464011000000001,4.25,2.625
6.137899,4.849512,3.7158749999999996,6.270171,4.25,2.625
3.4871679999999996,5.394395,4.722672,4.0522100000000005,4.25,2.625
4.394365,5.037801,3.8879400000000004,6.0522409999999995,4.25,2.625
5.530848,6.189371999999999,4.906374,4.772335,4.25,2.625
6.262531,5.541955,2.335776,4.242573,4.25,2.625
3.3789279999999997,6.005871000000001,4.253101,5.985663000000001,4.25,2.625
4.436169,5.470527,3.1268900000000004,4.067290999999999,4.25,2.625
5.3240359999999995,6.057454,4.5693399999999995,5.987944000000001,4.25,2.625
6.200978999999999,4.983586,5.444801,3.9104680000000003,4.25,2.625
3.408327,5.726458,3.48022,5.169351999999999,4.25,2.625
4.393345,5.301457999999999,5.023745000000001,4.09163,4.25,2.625
5.482742,6.431993999999999,3.3506590000000003,4.421272,4.25,2.625
6.137899,5.518794,4.876774,6.085839,4.25,2.625
3.4871679999999996,5.348931,2.771512,3.729032,4.25,2.625
4.394365,5.005516,4.307017,5.520974000000001,4.25,2.625
5.530848,6.136633999999999,5.208366,4.41593,4.25,2.625
6.262531,5.495134999999999,6.438088000000002,5.573406,4.25,2.625
3.3789279999999997,5.963331,3.985169999999999,4.041179000000001,4.25,2.625
4.436169,5.439027,1.5,3.5489310000000005,4.25,2.625
5.3240359999999995,6.057454,4.091137000000001,4.026142,4.25,2.625
6.200978999999999,4.918846,5.334526,5.263252,4.25,2.625
3.408327,5.671854000000001,6.177768,6.476051,4.25,2.625
4.393345,5.253337999999999,4.059025,4.037037999999999,4.25,2.625
5.482742,6.388494,2.0,3.331326,4.25,2.625
6.137899,5.470934,4.221201000000001,3.921434,4.25,2.625
3.4871679999999996,5.348931,5.291011,5.603619,4.25,2.625
4.394365,4.924272,6.260661999999999,6.613268,4.25,2.625
5.530848,6.069032999999999,1.1,4.180726,4.25,2.625
6.262531,5.435996,3.319997,3.633211,4.25,2.625
3.3789279999999997,5.910101,4.700889999999999,5.353104,4.25,2.625
4.436169,5.390227,5.835648000000001,6.335426,4.25,2.625
5.3240359999999995,6.702167999999999,3.8851699999999996,4.832703,4.25,2.625
6.200978999999999,4.832655,1.59,4.4372,4.25,2.625
3.408327,5.601498,3.9523200000000003,6.2002809999999995,4.25,2.625
4.514637,5.192389,4.944757000000001,4.007636,4.25,2.625
5.482742,6.333953999999999,3.5539639999999997,5.869590999999999,4.25,2.625
6.200978999999999,5.421134,3.773347,3.817348,4.25,2.625
3.5165669999999998,6.0362729999999996,3.035776,5.147380000000001,4.25,2.625
4.4942009999999994,4.864319,4.309283000000001,6.819394000000001,4.25,2.625
5.620433999999999,6.014153999999999,5.264802999999999,3.4879400000000005,4.25,2.625
6.412655000000001,5.339898,4.7898489999999985,5.133273,4.25,2.625
3.6424689999999997,5.805111,2.591077,3.2298050000000003,4.25,2.625
4.686293999999999,5.340844,4.224588,5.207429,4.25,2.625
5.299592,6.666961000000001,5.069543,3.8545209999999996,4.25,2.625
6.1625309999999995,5.461858,3.5879400000000006,4.892262,4.25,2.625
3.308327,5.5093559999999995,4.918501999999999,5.075379000000001,4.25,2.625
4.414637,5.113552,2.361816,4.626182,4.25,2.625
5.482742,6.286149999999998,4.426878,4.9383669999999995,4.25,2.625
6.250978999999999,5.295774,5.4850259999999995,3.646172,4.25,2.625
3.566567,5.971961,6.5069609999999996,5.412384,4.25,2.625
4.544200999999999,5.512543,6.267515,2.980065,4.25,2.625
5.670433999999998,5.917433999999998,1.7,4.413506,4.25,2.625
6.372655000000001,4.865723,4.213527000000001,4.277563000000001,4.25,2.625
3.537168,5.735316,5.473587,5.534464,4.25,2.625
4.580992999999999,5.30342,6.396209,6.447309999999999,4.25,2.625
5.449592,6.629422,3.7672040000000004,2.884028,4.25,2.625
6.1625309999999995,5.414308,2.666665,2.6228810000000005,4.25,2.625
3.408327,5.536785,4.486068,4.636007,4.25,2.625
4.514637,4.976868,5.812236000000001,5.6859589999999995,4.25,2.625
5.482742,6.242375,6.572176999999999,5.485223,4.25,2.625
6.200978999999999,5.2014309999999995,1.1,4.7635440000000004,4.25,2.625
3.5165669999999998,5.887181,3.5387820000000003,3.655551,4.25,2.625
4.4942009999999994,5.516083,4.648402000000001,5.563944000000001,4.25,2.625
5.620433999999999,6.558287999999999,5.6112519999999995,5.506682,4.25,2.625
6.322655000000001,4.752584000000001,5.242635,3.190352,4.25,2.625
3.4871679999999996,5.630498,2.355301,5.013043000000001,4.25,2.625
4.530993,5.212793,3.897507,6.566209000000001,4.25,2.625
5.399592,6.548432,4.93797,4.295784,4.25,2.625
6.262531,5.340398,3.9398489999999997,5.217301999999999,4.25,2.625
3.408327,6.166765,1.86,3.665904,4.25,2.625
4.514637,4.954155999999999,3.4047650000000003,5.750007000000001,4.25,2.625
5.482742,6.1729639999999995,4.644055,5.676944000000001,4.25,2.625
6.200978999999999,5.142539,5.5594079999999995,3.735882,4.25,2.625
3.5165669999999998,5.825321000000001,4.540470999999999,4.139514,4.25,2.625
4.4942009999999994,5.4600729999999995,2.3551480000000002,3.8106700000000004,4.25,2.625
5.620433999999999,6.506737999999999,4.563373000000001,5.417275000000001,4.25,2.625
6.322655000000001,4.750745,5.06583,6.652732,4.25,2.625
3.4871679999999996,5.535064,6.004948000000001,5.292499999999999,4.25,2.625
4.530993,5.133155,3.175415,3.2746540000000004,4.25,2.625
5.399592,6.478650999999999,2.965764,5.0348939999999995,4.25,2.625
6.262531,5.277527999999999,4.251743,5.373139,4.25,2.625
3.408327,6.109085,5.671035999999999,4.036624000000001,4.25,2.625
4.514637,5.598444,6.765465000000001,4.990988,4.25,2.625
5.482742,6.072994,4.374535,2.9488220000000003,4.25,2.625
6.200978999999999,5.060674000000001,2.166665,4.854388,4.25,2.625
3.543627,5.764082,4.326890000000001,4.064684,4.25,2.625
4.590193,5.405283,5.3633880000000005,5.636734,4.25,2.625
5.707222,6.4566979999999985,6.359684000000001,5.302591,4.25,2.625
6.322655000000001,5.387548000000001,3.967204,3.179052,4.25,2.625
3.6174229999999996,5.475009,2.8375060000000003,5.134581999999999,4.25,2.625
4.530993,5.094891,4.563832,4.806094999999999,4.25,2.625
5.539067999999999,6.415633,5.791581,5.994901999999999,4.25,2.625
4.962067,5.221508,5.083550999999999,3.561383,4.25,2.625
3.5165669999999998,6.058155,1.866666,5.160246000000001,4.25,2.625
4.629078,5.621601,3.075639,4.059553,4.25,2.625
5.482742,6.102549000000001,4.835554,5.612672000000001,4.25,2.625
6.262531,4.983583,5.875521999999999,5.276527999999999,4.25,2.625
3.543627,5.770033,3.5634369999999995,3.5543109999999998,4.25,2.625
4.590193,5.347783,2.5606090000000004,5.380852999999999,4.25,2.625
5.707222,6.466229999999999,4.339093000000001,6.564603,4.25,2.625
6.322655000000001,5.356308,4.753704000000001,7.690253,4.25,2.625
3.6174229999999996,5.134855,5.553707999999999,2.17978,4.25,2.625
4.530993,5.094892,1.6,4.111886,4.25,2.625
5.539067999999999,6.363415,3.603409,5.971757,4.25,2.625
4.962067,5.162369,4.581948000000001,5.992607,4.25,2.625
3.4165669999999997,6.030139,5.831833,7.185256999999998,4.25,2.625
4.629078,5.57432,3.1093590000000004,2.036254,4.25,2.625
5.482742,6.158279,3.166741,4.255070999999999,4.25,2.625
6.262531,5.02346,4.103591,5.878887000000001,4.25,2.625
3.543627,5.827215,5.454389999999999,6.766515999999998,4.25,2.625
4.590193,5.478059,6.236153999999999,5.000821999999999,4.25,2.625
5.707222,6.492789999999999,1.0,3.316942,4.25,2.625
6.322655000000001,5.430598,3.3900890000000006,4.126962000000001,4.25,2.625
3.6174229999999996,4.114529,4.838402000000001,5.759831,4.25,2.625
4.530993,5.217921,5.812236000000001,4.351908,4.25,2.625
5.539067999999999,6.397946,6.718622999999999,2.1506030000000003,4.25,2.625
4.962067,5.202248,4.1478720000000004,3.2949770000000003,4.25,2.625
3.5165669999999998,6.065969,2.682205,5.0078949999999995,4.25,2.625
4.629078,5.62385,3.8664639999999997,4.513867,4.25,2.625
5.482742,6.208933,5.363494,5.8209399999999984,4.25,2.625
6.262531,4.956049999999999,4.983051,2.335776,4.25,2.625
3.543627,5.770947,4.6202939999999995,4.3623840000000005,4.25,2.625
4.590193,5.4287589999999994,3.009583,5.620769999999999,4.25,2.625
5.707222,6.448359999999998,4.695125000000002,4.62662,4.25,2.625
6.322655000000001,5.389838,5.506682,5.899627,4.25,2.625
3.6174229999999996,4.11442,3.157288,3.8400620000000005,4.25,2.625
4.530993,5.146782999999999,4.593885,5.613460000000001,4.25,2.625
5.539067999999999,6.339655,3.42689,6.623422000000001,4.25,2.625
4.962067,5.141851,4.753704000000001,4.115654,4.25,2.625
3.5165669999999998,6.011819,5.955039999999999,2.765764,4.25,2.625
4.629078,5.57433,3.8176609999999997,3.823072,4.25,2.625
5.482742,6.8536280000000005,2.9610760000000003,5.588053,4.25,2.625
6.262531,4.881882,3.4664639999999998,6.921897000000001,4.25,2.625
3.543627,5.698534,5.001646000000001,7.832333999999999,4.25,2.625
4.590193,5.366484,4.314411000000001,2.0604500000000003,4.25,2.625
5.707222,6.392879999999999,2.166666,4.526615,4.25,2.625
6.322655000000001,5.3393180000000005,3.696843,4.902338,4.25,2.625
3.6444829999999997,4.735577,4.962022999999999,6.332912000000002,4.25,2.625
4.530993,5.11612,5.9507069999999995,7.304328,4.25,2.625
5.674407999999999,6.263835,1.378871,1.914301,4.25,2.625
4.962067,5.077459,3.041711,4.498616000000001,4.25,2.625
3.6174229999999996,5.954859,4.4626660000000005,5.823276,4.25,2.625
4.718862,5.558002,5.243952,7.0755599999999985,4.25,2.625
5.555698,6.806068000000001,6.145432,2.15196,4.25,2.625
4.962067,4.88188,1.2,2.0,4.25,2.625
3.543627,5.6860930000000005,3.7055369999999996,4.449862,4.25,2.625
4.7046339999999995,5.354446999999999,4.92699,6.049011,4.25,2.625
5.775698,6.379402999999999,6.0848770000000005,6.907606999999999,4.25,2.625
6.322655000000001,5.2865079999999995,3.3081359999999997,1.8188589999999998,4.25,2.625
3.6444829999999997,4.758215,4.966818,4.062217000000001,4.25,2.625
4.530993,5.167476000000001,5.925972000000001,5.335674,4.25,2.625
5.674407999999999,6.179392999999999,3.836247,6.204324,4.25,2.625
4.962067,5.008058,5.4534259999999986,4.329483,4.25,2.625
3.6174229999999996,5.578086000000001,3.397636,2.521204,4.25,2.625
4.718862,5.558103,5.0933720000000005,4.747745999999999,4.25,2.625
5.555698,6.771986,3.4057610000000005,5.886427999999999,4.25,2.625
4.962067,5.526594,3.8879400000000004,4.601286,4.25,2.625
3.543627,5.659609000000001,5.467344,2.943644,4.25,2.625
4.7046339999999995,5.300292,3.190352,4.227801,4.25,2.625
5.775698,6.347948,4.890340999999999,5.948762,4.25,2.625
6.322655000000001,5.279590000000001,3.104548,5.8389240000000004,4.25,2.625
3.6444829999999997,4.731411,4.798986000000001,4.485169999999999,4.25,2.625
4.530993,5.924854,2.876813,2.8340609999999997,4.25,2.625
5.674407999999999,6.163767,4.6094859999999995,4.5624780000000005,4.25,2.625
4.962067,4.932243,2.7908600000000003,5.825086000000001,4.25,2.625
3.6174229999999996,4.493258,3.9362470000000003,6.925524,4.25,2.625
4.718862,5.491342999999999,4.818502,7.988889,4.25,2.625
5.555698,6.711536,2.4526320000000004,2.33583,4.25,2.625
4.962067,5.479044,2.281711,3.7822050000000003,4.25,2.625
3.543627,5.659609000000001,3.8868899999999997,5.303471,4.25,2.625
4.7046339999999995,5.220515,5.079016999999999,6.656319999999999,4.25,2.625
5.775698,6.281194999999999,5.927708,4.430153000000001,4.25,2.625
6.322655000000001,5.237204,3.550339,2.507844,4.25,2.625
3.6444829999999997,4.678601,3.2822050000000003,4.636752000000001,4.25,2.625
4.530993,5.876374,4.442648,6.134772000000001,4.25,2.625
5.674407999999999,6.163767,5.394706000000001,7.135259999999998,4.25,2.625
4.962067,4.847801,3.0389399999999993,1.0,4.25,2.625
3.6174229999999996,4.423857,4.517650000000001,2.826665,4.25,2.625
4.718862,5.440821,3.846161000000001,4.871811000000001,4.25,2.625
5.555698,6.666276000000001,5.035955000000001,6.144665999999999,4.25,2.625
4.962067,5.429574,6.040868999999999,7.075005,4.25,2.625
3.543627,6.304323,3.347708,2.10259,4.25,2.625
4.7046339999999995,5.146370999999999,5.0268630000000005,4.3985650000000005,4.25,2.625
5.775698,6.208800999999999,6.069674000000001,5.585913,4.25,2.625
6.322655000000001,5.174948,3.4879400000000005,5.332438000000001,4.25,2.625
3.6444829999999997,4.623131,5.314711999999999,1.5,4.25,2.625
4.530993,5.825864,3.401065,3.285303,4.25,2.625
5.674407999999999,6.784931,5.417361000000001,4.8157939999999995,4.25,2.625
4.962067,4.817144000000001,6.250623000000001,6.040644,4.25,2.625
3.7393069999999993,4.3480419999999995,3.793442,4.78776,4.25,2.625
4.718862,5.376434,2.365764,2.76733,4.25,2.625
5.691037999999999,6.609326,4.088093,4.673671000000001,4.25,2.625
4.962067,5.377954,5.208366,5.9743020000000016,4.25,2.625
3.6444829999999997,6.256773,3.5879400000000006,5.8521279999999996,4.25,2.625
4.813307,5.181672999999999,5.073803,4.507709,4.25,2.625
5.775698,6.129023999999999,2.9554560000000003,2.809608,4.25,2.625
4.962067,5.108195,4.792104,4.906599,4.25,2.625
3.669697,4.631899,5.39411,6.101297,4.25,2.625
4.609461,5.773054,4.021407999999999,7.099798,4.25,2.625
5.8225940000000005,6.736451000000001,4.892357000000001,4.903072,4.25,2.625
4.62192,4.817144000000001,2.765764,6.059845000000001,4.25,2.625
3.7393069999999993,4.263599999999999,4.121201,3.2114890000000003,4.25,2.625
4.718862,5.35839,4.215959999999999,5.589079,4.25,2.625
5.691037999999999,6.548994,5.261170000000001,6.755978999999999,4.25,2.625
4.962067,5.323864,3.057923,4.330316000000001,4.25,2.625
3.6444829999999997,5.890862,4.138133,3.1640420000000002,4.25,2.625
4.813307,5.861689,3.4002299999999996,4.41593,4.25,2.625
5.775698,6.089885,4.509144000000001,6.144328,4.25,2.625
4.962067,5.067341,5.484181999999999,5.957167000000001,4.25,2.625
3.669697,4.592089,3.0389399999999993,3.852449,4.25,2.625
4.609461,5.806353,5.029166000000001,3.115088,4.25,2.625
5.8225940000000005,6.685941,3.760834,4.966503,4.25,2.625
4.62192,5.48686,5.166043,6.283080999999999,4.25,2.625
3.7393069999999993,4.232943000000001,5.580537000000001,4.1042819999999995,4.25,2.625
4.718862,5.418788999999999,3.657288,2.7464459999999997,4.25,2.625
5.691037999999999,6.499638,5.119405,4.38634,4.25,2.625
4.962067,5.266914,6.196323,5.732672000000001,4.25,2.625
3.6444829999999997,4.818801,3.793442,5.424165999999999,4.25,2.625
4.813307,5.814138999999999,2.424483,1.532883,4.25,2.625
5.775698,6.1487359999999995,4.376057,3.691547,4.25,2.625
4.962067,5.033015,5.6080450000000015,5.125024999999999,4.25,2.625
3.669697,4.536817,6.255144000000001,6.105059,4.25,2.625
4.609461,5.781489,3.985169999999999,5.726662999999999,4.25,2.625
5.8225940000000005,6.642100999999999,1.933332,3.3461100000000004,4.25,2.625
4.62192,5.4627740000000005,4.044393000000001,5.101590999999999,4.25,2.625
3.7393069999999993,4.232943000000001,5.212722,4.972387,4.25,2.625
4.618862,5.349154,3.711408,6.411672,4.25,2.625
5.691037999999999,6.430237,4.692969,1.6362539999999999,4.25,2.625
5.117368000000001,5.16416,3.144635,3.4506010000000003,4.25,2.625
3.799784,4.717471000000001,4.572557000000001,5.027639000000001,4.25,2.625
4.7133069999999995,5.721818999999999,5.608794999999999,6.308708,4.25,2.625
5.675698,6.753950000000001,3.793442,7.2709259999999984,4.25,2.625
4.862067000000001,4.944959999999999,1.933332,4.820922,4.25,2.625
3.569697,4.387076,3.4324290000000004,5.370967,4.25,2.625
4.509461,5.653961,4.629226,3.5435570000000007,4.25,2.625
5.8225940000000005,6.519091,4.221884,5.570492,4.25,2.625
4.67192,5.342194,5.285245,5.528067000000001,4.25,2.625
3.7893069999999995,4.797357,2.335776,4.907491,4.25,2.625
4.768862,5.948404,4.3531010000000006,6.310419000000001,4.25,2.625
5.741037999999999,6.254834,3.0268900000000003,4.362405,4.25,2.625
5.012067,5.060651,4.41934,6.273503,4.25,2.625
3.7893069999999995,4.637002,4.111191,2.921428,4.25,2.625
4.948779,5.649679,3.791964,4.574802,4.25,2.625
5.825698,6.687989999999999,5.3151589999999995,3.5226420000000003,4.25,2.625
4.862067000000001,5.581873999999999,3.672206,5.147854000000001,4.25,2.625
3.669697,4.341756999999999,4.893181,6.34718,4.25,2.625
4.774801,5.490309,2.7215119999999997,3.941852,4.25,2.625
5.966849999999999,6.3900820000000005,4.157017000000001,5.7093810000000005,4.25,2.625
4.62192,5.237204,5.332223000000001,4.606627,4.25,2.625
3.764521,4.769645,6.387316000000001,4.503154,4.25,2.625
4.718862,5.926264,4.075169999999999,4.441179000000001,4.25,2.625
5.8225940000000005,6.239323000000001,1.709525,3.661408,4.25,2.625
4.62192,4.9125369999999995,4.5338650000000005,4.080519,4.25,2.625
3.7393069999999993,4.513641,5.234526000000001,5.2740920000000004,4.25,2.625
4.898779,5.593034,6.264444,6.460800999999999,4.25,2.625
5.775698,6.609609000000001,2.775415,4.023237999999999,4.25,2.625
4.962067,5.508041999999999,2.5,3.4186260000000006,4.25,2.625
3.669697,5.052913,4.251743,3.9862070000000003,4.25,2.625
4.774801,5.433283999999999,5.473687000000001,5.426972000000001,4.25,2.625
5.966849999999999,6.317688,6.490514999999999,6.576064,4.25,2.625
4.52192,5.206487999999999,1.778871,4.065285,4.25,2.625
3.764521,4.727091,3.330089,3.64174,4.25,2.625
4.718862,5.972523,4.841831000000001,5.264448,4.25,2.625
5.8225940000000005,6.852537,5.796075999999999,6.300414000000001,4.25,2.625
4.62192,4.88188,3.8851699999999996,6.025456999999999,4.25,2.625
3.7393069999999993,4.446875,1.4,4.078054,4.25,2.625
4.898779,5.552817,3.858874,5.925895,4.25,2.625
5.775698,6.614547,4.821187,3.9912150000000004,4.25,2.625
4.962067,5.493755999999999,3.932835,5.799470999999999,4.25,2.625
3.669697,4.997253,3.6733469999999997,3.694307,4.25,2.625
4.774801,5.433283999999999,3.135776,5.386458,4.25,2.625
5.966849999999999,6.22372,4.309283000000001,6.775227000000001,4.25,2.625
4.62192,5.171275,5.264802999999999,4.6318600000000005,4.25,2.625
3.764521,4.678051,4.599848999999999,4.968044,4.25,2.625
4.718862,5.952049,2.485776,3.00066,4.25,2.625
5.8225940000000005,6.8120069999999995,4.101018000000001,5.278882,4.25,2.625
4.62192,4.88188,5.426531,3.780765,4.25,2.625
3.7393069999999993,4.37583,3.4879400000000005,4.843725999999999,4.25,2.625
4.898779,5.494604,4.918501999999999,5.059671,4.25,2.625
5.775698,6.564024999999999,2.361816,4.524552,4.25,2.625
4.962067,5.4484960000000004,4.426878,6.074197,4.25,2.625
3.669697,4.9558930000000005,5.335026,3.3829220000000007,4.25,2.625
4.774801,6.077997999999999,6.35166,5.118501999999999,4.25,2.625
5.966849999999999,6.163767,6.165828,2.859646,4.25,2.625
4.62192,5.0988809999999996,2.033944,4.3199629999999996,4.25,2.625
3.764521,4.615795,4.492398,4.172847,4.25,2.625
4.718862,5.896579,5.473587,5.421704,4.25,2.625
5.8225940000000005,6.761497,6.496208999999999,6.367983999999999,4.25,2.625
4.62192,5.503044,3.7672040000000004,4.029654,4.25,2.625
3.7393069999999993,4.345173,2.566665,2.4228810000000003,4.25,2.625
4.898779,5.418788999999999,4.330767,4.287668,4.25,2.625
5.775698,6.499638,5.733593000000001,5.550815,4.25,2.625
4.962067,5.391546,6.5272499999999996,5.379209,4.25,2.625
3.669697,4.895443,1.578871,4.658828,4.25,2.625
4.952846,5.384774999999999,3.6155370000000007,3.5328209999999998,4.25,2.625
6.042744000000001,6.194871000000001,4.7879760000000005,5.452614000000001,4.25,2.625
4.62192,5.136232999999999,5.7582819999999995,6.6261719999999995,4.25,2.625
3.788227,4.690475,2.775415,2.990352,4.25,2.625
4.794417999999999,5.924949,2.266666,4.533886000000001,4.25,2.625
5.966849999999999,6.7872770000000004,3.8642719999999997,6.428478000000001,4.25,2.625
4.62192,5.5268239999999995,5.078681999999999,4.177097999999999,4.25,2.625
3.854305,4.345289,4.264041,5.111403999999999,4.25,2.625
4.980523,5.507593999999999,1.86,3.652134,4.25,2.625
5.838778,6.532470000000001,3.662441,5.637847000000001,4.25,2.625
4.62192,5.420475999999999,4.705942,6.8072159999999995,4.25,2.625
3.669697,4.991740999999999,5.459407999999999,4.842751,4.25,2.625
4.952846,6.054507999999999,4.414712,3.675415,4.25,2.625
6.042744000000001,6.182684999999999,2.589085,3.670196,4.25,2.625
4.62192,5.075470999999999,4.595201,5.342267000000001,4.25,2.625
3.788227,4.668534,5.484274999999999,6.588865,4.25,2.625
4.794417999999999,5.907294,5.986866,5.177680999999999,4.25,2.625
5.966849999999999,6.735417,3.275415,3.2128140000000003,4.25,2.625
4.62192,5.510593999999999,3.03243,5.083162999999999,4.25,2.625
3.854305,4.34518,4.3762989999999995,6.526426000000001,4.25,2.625
4.980523,5.4620109999999995,5.568754,3.4879400000000005,4.25,2.625
5.838778,6.520359999999999,6.785622999999999,4.847594999999999,4.25,2.625
4.62192,5.406939,4.3296079999999995,3.103352,4.25,2.625
3.669697,4.981752999999999,2.605536,4.818402000000001,4.25,2.625
4.952846,6.005967999999999,4.22689,4.286879000000001,4.25,2.625
6.042744000000001,6.239325,5.463388,5.725898,4.25,2.625
4.62192,5.037170999999999,6.359684000000001,3.4303259999999995,4.25,2.625
3.788227,4.599114,3.967204,4.370452,4.25,2.625
4.794417999999999,5.9142920000000005,2.582205,4.647107,4.25,2.625
5.966849999999999,6.681306999999999,4.485189,4.7291300000000005,4.25,2.625
4.62192,5.5010439999999985,5.7466539999999995,5.884118999999998,4.25,2.625
3.854305,4.989887,5.462421999999999,3.4530079999999996,4.25,2.625
4.980523,5.387862,1.766666,5.21742,4.25,2.625
5.838778,6.478721999999999,3.175639,4.01593,4.25,2.625
4.62192,5.370367,4.835554,5.515822000000002,4.25,2.625
3.669697,4.935733,5.875521999999999,6.558744,4.25,2.625
4.952846,5.964027999999999,3.3081359999999997,3.190352,4.25,2.625
6.042744000000001,6.868387,2.4511480000000003,5.346468999999999,4.25,2.625
4.62192,5.006511999999999,4.294166,6.503731999999999,4.25,2.625
3.788227,4.536459,5.132575000000001,7.613124999999999,4.25,2.625
4.794417999999999,5.860952,5.453708,2.272043,4.25,2.625
5.966849999999999,6.634067,1.7,4.048036,4.25,2.625
4.62192,5.4498039999999985,3.603409,5.906513,4.25,2.625
3.854305,4.950387,4.581948000000001,7.176216999999999,4.25,2.625
4.980523,5.387860999999999,5.607349999999999,6.652373999999999,4.25,2.625
5.838778,6.400333999999999,2.965415,1.932883,4.25,2.625
4.62192,5.304432,3.121814,4.1647349999999985,4.25,2.625
3.669697,4.877713,4.482462,5.767845000000001,4.25,2.625
4.952846,5.911617999999999,5.3543899999999995,6.657721,4.25,2.625
6.042744000000001,6.8202169999999995,6.336153999999999,4.885152,4.25,2.625
4.62192,5.006511999999999,1.0,3.2109520000000003,4.25,2.625
3.788227,4.453663000000001,3.547475,5.3027320000000016,4.25,2.625
4.952846,5.792469,4.648402000000001,5.226947999999999,4.25,2.625
6.10748,6.5743409999999995,5.668292000000001,4.232321000000001,4.25,2.625
4.62192,5.396144,6.730332,2.022412,4.25,2.625
3.878011,4.943993000000001,4.574534999999999,3.172012,4.25,2.625
4.980523,6.0649429999999995,2.582205,4.888585999999999,4.25,2.625
5.900329999999999,6.312278999999999,4.404548,4.397257000000001,4.25,2.625
4.62192,5.233078000000001,5.518466,5.714239999999998,4.25,2.625
3.7821170000000004,4.81612,3.268996,3.503666,4.25,2.625
5.124082999999999,5.8471779999999995,4.7825180000000005,3.8757170000000003,4.25,2.625
6.0581320000000005,6.761497,2.9808600000000003,5.498358,4.25,2.625
4.62192,5.715873,4.7035230000000015,4.527086,4.25,2.625
3.788227,4.469507,5.885553,5.775077999999999,4.25,2.625
4.952846,5.704687,3.1224000000000003,3.7195500000000004,4.25,2.625
6.10748,6.499638,2.381711,5.521475,4.25,2.625
4.62192,5.345381999999999,3.42689,6.5725190000000016,4.25,2.625
3.878011,4.926719,4.753704000000001,5.5533920000000006,4.25,2.625
4.980523,6.090585999999999,5.836139999999999,2.265764,4.25,2.625
5.900329999999999,6.32993,3.6981359999999994,3.8387439999999997,4.25,2.625
4.62192,5.14078,2.89173,5.630042,4.25,2.625
3.882117,4.760071999999999,4.283419,6.847393000000002,4.25,2.625
5.124082999999999,5.788607999999999,4.981418000000001,7.7459159999999985,4.25,2.625
6.0581320000000005,6.7634039999999995,2.638996,1.9419,4.25,2.625
4.62192,5.741885,2.466666,4.553435,4.25,2.625
3.788227,4.512389000000001,3.8120640000000003,6.107035000000001,4.25,2.625
4.952846,5.636875,4.772022999999999,6.00856,4.25,2.625
6.10748,6.430237,5.831182,7.026229000000001,4.25,2.625
4.62192,5.331214,1.283446,1.822412,4.25,2.625
3.878011,4.872629000000001,3.4205819999999996,4.562270000000001,4.25,2.625
4.980523,6.112233999999999,4.362666,5.880728999999999,4.25,2.625
5.900329999999999,7.027597,5.343952,7.043477999999999,4.25,2.625
4.62192,5.066636,6.145432,2.05177,4.25,2.625
3.882117,4.700199,1.2,3.65196,4.25,2.625
5.124082999999999,5.7370149999999995,3.5155370000000006,4.329856000000001,4.25,2.625
6.0581320000000005,6.7356229999999995,4.833544,5.778292,4.25,2.625
4.62192,5.714976,5.961307000000001,6.874801999999998,4.25,2.625
3.788227,5.141453,3.687006999999999,1.714301,4.25,2.625
4.952846,5.606218,4.866818,3.9788560000000004,4.25,2.625
6.10748,6.367583,6.025972000000001,5.224874000000002,4.25,2.625
4.62192,5.277876,3.836247,6.1034239999999995,4.25,2.625
3.878011,4.8253889999999995,5.4534259999999986,5.702945000000001,4.25,2.625
4.980523,6.0693839999999994,3.207636,2.221204,4.25,2.625
5.900329999999999,6.988097000000001,4.988071000000001,4.481216999999999,4.25,2.625
4.62192,5.066636,3.282191,5.780419999999999,4.25,2.625
3.882117,4.621812,4.244928,4.507743,4.25,2.625
5.124082999999999,5.671079999999999,5.367344,2.8290480000000002,4.25,2.625
6.0581320000000005,6.6776029999999995,3.290352,4.137924,4.25,2.625
4.62192,5.662566,4.890340999999999,5.864,4.25,2.625
3.788227,5.093283,3.104548,6.974754,4.25,2.625
4.952846,5.606218,4.648986000000001,4.285169999999999,4.25,2.625
6.10748,6.284787,2.7215119999999997,2.565764,4.25,2.625
4.62192,5.209393,4.507799,4.442059,4.25,2.625
3.9004570000000003,4.765663,3.2341740000000003,5.731543,4.25,2.625
5.0534789999999985,6.015724,4.266811,6.810928,4.25,2.625
5.976224,6.938967,5.038501999999999,7.867248999999999,4.25,2.625
